Unnamed: 0,Date,Price,VOCD,MVOCD,HODL Bank,Reserve Risk
42,2010-09-28,0.0619038977206312,0.2871804632386449,0.0053724957917196,2.5670508303296056,0.0241147923481837
43,2010-09-29,0.06191,0.0125506041915875,0.0056753048326072,2.6232855254969984,0.0236001759618868
44,2010-09-30,0.0619,0.0065185650121824,0.0056753048326072,2.6795102206643913,0.0231012367568621
45,2010-10-01,0.0619733138515488,0.1164264639958333,0.0057111736006894,2.7357723609152504,0.0226529497618053
46,2010-10-02,0.0614,0.1658217243681302,0.0058414840516555,2.791330876863595,0.0219966756750065
47,2010-10-03,0.0610648684979544,0.0050749427740544,0.0057111736006894,2.84668457176086,0.0214512240322368
48,2010-10-04,0.0612944769140853,0.0234315871205832,0.0058414840516555,2.9021375646232896,0.021120458816721
49,2010-10-05,0.0614,0.0960388541661911,0.0058414840516555,2.957696080571634,0.0207594013473261
50,2010-10-06,0.06281,0.0063480468971863,0.0060385665736055,3.014467513998029,0.0208361840717587
51,2010-10-07,0.067,0.0123105488941865,0.0064333059546843,3.0750342080433444,0.021788375499937
52,2010-10-08,0.0844531081239041,0.0394800281590443,0.0073874746338914,3.152099841533357,0.0267926500966484
53,2010-10-09,0.0938,0.0317966455090013,0.0073874746338914,3.2385123668994655,0.0289639159506448
54,2010-10-10,0.0971462010520164,0.027226657245152,0.0102167973590546,3.3254417705924273,0.0292130212325774
55,2010-10-11,0.095,0.0119825909140815,0.0120799006882951,3.408361869904132,0.0278726272696719
56,2010-10-12,0.0949,0.0087897789786603,0.0120799006882951,3.491181969215837,0.0271827710032873
57,2010-10-13,0.104865589129164,0.0967251293989835,0.0122438796783476,3.583803678666653,0.0292609747998749
58,2010-10-14,0.102,0.0214448048352067,0.012430576542887,3.673373102123766,0.0277673944803016
59,2010-10-15,0.105,0.0449347867109862,0.0131720432914665,3.7652010588323,0.0278869569936229
60,2010-10-16,0.101,0.0956773165775024,0.0133863681418857,3.852814690690414,0.0262146010406488
61,2010-10-17,0.102,0.0058700338434725,0.012430576542887,3.942384114147527,0.0258726691886682
62,2010-10-18,0.1024,0.004239744641519,0.012430576542887,4.03235353760464,0.0253945987238086
63,2010-10-19,0.0975448918760959,0.0069132963487467,0.012430576542887,4.11746785293785,0.0236905047859685
64,2010-10-20,0.099,0.0086009607036428,0.012430576542887,4.2040372763949625,0.0235487921469845
65,2010-10-21,0.107,0.0339019564067667,0.0133863681418857,4.297650908253077,0.0248973223475458
66,2010-10-22,0.1025,0.0065142478210436,0.0133863681418857,4.386764540111192,0.0233657400717025
67,2010-10-23,0.104556424313267,0.0160149015803813,0.0142827528859844,4.477038211538474,0.023353927166357
68,2010-10-24,0.11501,0.0336380756626529,0.018729853207794,4.57331835833068,0.0251480415288604
69,2010-10-25,0.139118552893045,0.021198497478216,0.0213216511567113,4.691115260067014,0.0296557524555595
70,2010-10-26,0.151,0.017728012226992,0.0213216511567113,4.820793608910303,0.0313226435831863
71,2010-10-27,0.1877,0.0487207573164399,0.0213216511567113,4.987171957753591,0.0376365606780775
72,2010-10-28,0.1731,0.1168251342604779,0.0213216511567113,5.13895030659688,0.033683921749115
73,2010-10-29,0.19,0.0207762645531171,0.0213216511567113,5.307628655440168,0.0357975307494911
74,2010-10-30,0.197610543541789,0.025781335613397,0.0224381959778949,5.482801003004062,0.0360418960005145
75,2010-10-31,0.1925,0.0237115872139292,0.0224381959778949,5.6528628070261675,0.0340535418196836
76,2010-11-01,0.194525061367621,0.023647258885558,0.0224381959778949,5.824949672415894,0.0333951488523233
77,2010-11-02,0.1938,0.0340122689584505,0.0235394230030706,5.995210249412823,0.0323258054242519
78,2010-11-03,0.1931,0.0135688279487946,0.0225460318603824,6.16576421755244,0.0313180967008584
79,2010-11-04,0.229275160724722,0.1134491612782629,0.0225460318603824,6.37249334641678,0.03597887800913
80,2010-11-05,0.259112413793104,0.0775766644692568,0.0236794230497436,6.607926337160141,0.0392123641475794
81,2010-11-06,0.400982302746932,0.5949086966390933,0.0247464614136631,6.98416217849341,0.0574130858503961
82,2010-11-07,0.34,0.0298507938891605,0.0247464614136631,7.299415717079747,0.0465790705966288
83,2010-11-08,0.243184628872005,0.341982345432767,0.0247464614136631,7.517853884538089,0.0323476131096616
84,2010-11-09,0.217272694330801,0.0380987116115315,0.0247464614136631,7.710380117455227,0.0281792455133211
85,2010-11-10,0.229549731151373,0.0078938712852424,0.0247464614136631,7.915183387192936,0.0290011892235867
86,2010-11-11,0.2231,0.0067471661382347,0.0247464614136631,8.113536925779274,0.0274972557641465
87,2010-11-12,0.2682,0.0049671318004572,0.0236794230497436,8.35805750272953,0.0320887957414043
88,2010-11-13,0.276,0.0363650695831856,0.0247464614136631,8.609311041315866,0.0320583143849122
89,2010-11-14,0.27904,0.0640368553597392,0.0247464614136631,8.863604579902203,0.0314815487857738
90,2010-11-15,0.268464555815313,0.5349772852606377,0.0247464614136631,9.107322674303854,0.0294778790009034
91,2010-11-16,0.225,0.0245407634774557,0.0251610495454264,9.307161624758429,0.0241749320653749
92,2010-11-17,0.241939333722969,0.01101833512168,0.0251610495454264,9.52393990893597,0.0254032822588439
93,2010-11-18,0.269057790765634,0.0144416086228375,0.0251610495454264,9.76783665015618,0.027545279512975
94,2010-11-19,0.27829,0.060275736761773,0.0278160647512788,10.0183105854049,0.0277781366057291
95,2010-11-20,0.283015964932788,0.044092902749326,0.0278160647512788,10.273510485586408,0.0275481263517329
96,2010-11-21,0.27675,0.0130882892002786,0.0278160647512788,10.522444420835129,0.0263009229539874
97,2010-11-22,0.285,0.0126610705242115,0.0278160647512788,10.77962835608385,0.0264387593510262
98,2010-11-23,0.28295,0.0480303139816645,0.0278160647512788,11.034762291332571,0.0256416941778843
99,2010-11-24,0.282905736411455,0.0544303173683737,0.0319315314238055,11.28573649632022,0.0250675475635726
100,2010-11-25,0.28,0.0762937806548801,0.0351886692708181,11.530547827049402,0.0242833215038708
101,2010-11-26,0.2844,0.0732882171175491,0.0351886692708181,11.779759157778583,0.0241431082071148
102,2010-11-27,0.283,0.0340865610636035,0.034049415011027,12.028709742767555,0.0235270453815845
103,2010-11-28,0.271358679135009,0.010469137229509,0.034049415011027,12.266019006891538,0.0221227994985617
104,2010-11-29,0.230559456458212,0.0132448469785261,0.034049415011027,12.462529048338723,0.0185002141671193
105,2010-11-30,0.2082,0.0484346820763419,0.0352258153233945,12.635503233015328,0.0164773809289996
106,2010-12-01,0.2275,0.0237220469070956,0.0352258153233945,12.827777417691934,0.0177349506927236
107,2010-12-02,0.255,0.1200831436146556,0.0372318905973586,13.045545527094577,0.0195469020034758
108,2010-12-03,0.251060083576856,0.0114127186289295,0.0372318905973586,13.259373720074072,0.0189345355879639
109,2010-12-04,0.205000526008182,0.0250520996843125,0.0352258153233945,13.42914843075886,0.0152653406926858
110,2010-12-05,0.202850017533606,0.0199935297350584,0.031968677476382,13.600029770816084,0.0149154098154179
